id,kode_provinsi,nama_provinsi,kode_kabko,nama_kabko,kode_kecamatan,nama_kecamatan,kode_kelurahan,nama_kelurahan,deleted_at,created_at,updated_at
78950,12,Sumatera Utara,1208,Kab. Simalungun,120830,Ujung Padang,1208302002,Huta Parik,,12/2/2026 11:07:21,12/2/2026 11:07:21
78951,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122008,Simangambat,1220082022,Huta Pasir,,12/2/2026 11:07:21,12/2/2026 11:07:21
78952,12,Sumatera Utara,1221,Kab. Padang Lawas,122103,Huristak,1221032012,Huta Pasir Ulak Tano,,12/2/2026 11:07:21,12/2/2026 11:07:21
78953,12,Sumatera Utara,1213,Kab. Mandailing Natal,121306,Siabu,1213062004,Huta Puli,,12/2/2026 11:07:21,12/2/2026 11:07:21
78954,12,Sumatera Utara,1213,Kab. Mandailing Natal,121308,Kotanopan,1213082010,Huta Pungkut Jae,,12/2/2026 11:07:21,12/2/2026 11:07:21
78955,12,Sumatera Utara,1213,Kab. Mandailing Natal,121308,Kotanopan,1213082012,Huta Pungkut Julu,,12/2/2026 11:07:21,12/2/2026 11:07:21
78956,12,Sumatera Utara,1213,Kab. Mandailing Natal,121308,Kotanopan,1213082011,Huta Pungkut Tonga,,12/2/2026 11:07:21,12/2/2026 11:07:21
78957,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120204,Sipoholon,1202042008,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78958,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120330,Tano Tombangan Angkola,1203302014,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78959,12,Sumatera Utara,1208,Kab. Simalungun,120814,Purba,1208142010,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78960,12,Sumatera Utara,1213,Kab. Mandailing Natal,121304,Panyabungan Selatan,1213042010,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78961,12,Sumatera Utara,1213,Kab. Mandailing Natal,121306,Siabu,1213062003,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78962,12,Sumatera Utara,1213,Kab. Mandailing Natal,121318,Ranto Baek,1213182011,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78963,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122012,Ujung Batu,1220122001,Huta Raja,,12/2/2026 11:07:21,12/2/2026 11:07:21
78964,12,Sumatera Utara,1221,Kab. Padang Lawas,122108,Sosa,1221082017,Huta Raja Lamo,,12/2/2026 11:07:21,12/2/2026 11:07:21
78965,12,Sumatera Utara,1211,Kab. Dairi,121101,Sidikalang,1211012011,Huta Rakyat,,12/2/2026 11:07:21,12/2/2026 11:07:21
78966,12,Sumatera Utara,1209,Kab. Asahan,120915,Bandar Pulau,1209152019,Huta Rao,,12/2/2026 11:07:21,12/2/2026 11:07:21
78967,12,Sumatera Utara,1221,Kab. Padang Lawas,122116,Barumun Barat,1221162002,Huta Ruhom,,12/2/2026 11:07:21,12/2/2026 11:07:21
78968,12,Sumatera Utara,1208,Kab. Simalungun,120826,Dolok Silau,1208262008,Huta Saing,,12/2/2026 11:07:21,12/2/2026 11:07:21
78969,12,Sumatera Utara,1213,Kab. Mandailing Natal,121303,Panyabungan Timur,1213032005,Huta Tinggi,,12/2/2026 11:07:21,12/2/2026 11:07:21
78970,12,Sumatera Utara,1217,Kab. Samosir,121708,Pangururan,1217082004,Huta Tinggi,,12/2/2026 11:07:21,12/2/2026 11:07:21
78971,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,120109,Sosorgadong,1201092007,Huta Tombak,,12/2/2026 11:07:21,12/2/2026 11:07:21
78972,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120332,Angkola Muara Tais,1203321002,Huta Tonga,,12/2/2026 11:07:21,12/2/2026 11:07:21
78973,12,Sumatera Utara,1213,Kab. Mandailing Natal,121310,Tambangan,1213102006,Huta Tonga AB,,12/2/2026 11:07:21,12/2/2026 11:07:21
78974,12,Sumatera Utara,1213,Kab. Mandailing Natal,121305,Panyabungan Barat,1213052005,Huta Tonga BB,,12/2/2026 11:07:21,12/2/2026 11:07:21
78975,12,Sumatera Utara,1273,Kota Sibolga,127301,Sibolga Utara,1273011003,Huta Tonga-tonga,,12/2/2026 11:07:21,12/2/2026 11:07:21
78976,12,Sumatera Utara,1213,Kab. Mandailing Natal,121321,Pakantan,1213212006,Huta Toras,,12/2/2026 11:07:21,12/2/2026 11:07:21
78977,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121606,Dolok Sanggul,1216062013,Hutabagasan,,12/2/2026 11:07:21,12/2/2026 11:07:21
78978,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,120115,Badiri,1201151001,Hutabalang,,12/2/2026 11:07:21,12/2/2026 11:07:21
78979,12,Sumatera Utara,1213,Kab. Mandailing Natal,121320,Puncak Sorik Marapi,1213202006,Hutabaringin Julu,,12/2/2026 11:07:21,12/2/2026 11:07:21
78980,12,Sumatera Utara,1221,Kab. Padang Lawas,122109,Batang Lubu Sutam,1221092012,Hutabaru,,12/2/2026 11:07:21,12/2/2026 11:07:21
78981,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122011,Halongonan Timur,1220112010,Hutabaru Nangka,,12/2/2026 11:07:21,12/2/2026 11:07:21
78982,12,Sumatera Utara,1221,Kab. Padang Lawas,122101,Sosopan,1221012007,Hutabaru Siundol,,12/2/2026 11:07:21,12/2/2026 11:07:21
78983,12,Sumatera Utara,1221,Kab. Padang Lawas,122101,Sosopan,1221012021,Hutabaru Sosopan,,12/2/2026 11:07:21,12/2/2026 11:07:21
78984,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120209,Siborong-Borong,1202092016,Hutabulu,,12/2/2026 11:07:21,12/2/2026 11:07:21
78985,12,Sumatera Utara,1212,Kab. Toba Samosir,121201,Balige,1212012008,Hutabulu Mejan,,12/2/2026 11:07:21,12/2/2026 11:07:21
78986,12,Sumatera Utara,1217,Kab. Samosir,121704,Palipi,1217042018,Hutadame,,12/2/2026 11:07:21,12/2/2026 11:07:21
78987,12,Sumatera Utara,1208,Kab. Simalungun,120803,Gunung Maligas,1208032007,Hutadipar,,12/2/2026 11:07:21,12/2/2026 11:07:21
78988,12,Sumatera Utara,1217,Kab. Samosir,121705,Harian,1217052014,Hutagalung,,12/2/2026 11:07:21,12/2/2026 11:07:21
78989,12,Sumatera Utara,1212,Kab. Toba Samosir,121201,Balige,1212012004,Hutagaol Peatalun,,12/2/2026 11:07:21,12/2/2026 11:07:21
78990,12,Sumatera Utara,1212,Kab. Toba Samosir,121203,Silaen,1212032024,Hutagaol Sihujur,,12/2/2026 11:07:21,12/2/2026 11:07:21
78991,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,120117,Barus Utara,1201172001,Hutaginjang,,12/2/2026 11:07:21,12/2/2026 11:07:21
78992,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120215,Muara,1202152004,Hutaginjang,,12/2/2026 11:07:21,12/2/2026 11:07:21
78993,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121607,Sijamapolang,1216072005,Hutaginjang,,12/2/2026 11:07:21,12/2/2026 11:07:21
78994,12,Sumatera Utara,1217,Kab. Samosir,121704,Palipi,1217042012,Hutaginjang,,12/2/2026 11:07:21,12/2/2026 11:07:21
78995,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,120108,Sibabangun,1201082011,Hutagur-gur,,12/2/2026 11:07:21,12/2/2026 11:07:21
78996,12,Sumatera Utara,1212,Kab. Toba Samosir,121206,Borbor,1212062011,Hutagurgur,,12/2/2026 11:07:21,12/2/2026 11:07:21
78997,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121606,Dolok Sanggul,1216062024,Hutagurgur,,12/2/2026 11:07:21,12/2/2026 11:07:21
78998,12,Sumatera Utara,1221,Kab. Padang Lawas,122104,Lubuk Barumun,1221042004,Hutaibus,,12/2/2026 11:07:21,12/2/2026 11:07:21
78999,12,Sumatera Utara,1213,Kab. Mandailing Natal,121303,Panyabungan Timur,1213032003,Hutaimbaru,,12/2/2026 11:07:21,12/2/2026 11:07:21
79000,12,Sumatera Utara,1213,Kab. Mandailing Natal,121317,Muara Batang Gadis,1213172002,Hutaimbaru,,12/2/2026 11:07:21,12/2/2026 11:07:21
79001,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122003,Halongonan,1220032001,Hutaimbaru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79002,12,Sumatera Utara,1221,Kab. Padang Lawas,122108,Sosa,1221082011,Hutaimbaru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79003,12,Sumatera Utara,1277,Kota Padang Sidempuan,127704,Padangsidimpuan Hutaimbaru,1277041001,Hutaimbaru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79004,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122002,Dolok,1220022029,Hutaimbaru Gul,,12/2/2026 11:07:22,12/2/2026 11:07:22
79005,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122004,Padang Bolak,1220042073,Hutaimbaru II,,12/2/2026 11:07:22,12/2/2026 11:07:22
79006,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122001,Dolok Sigompulon,1220012015,Hutaimbaru Simundol,,12/2/2026 11:07:22,12/2/2026 11:07:22
79007,12,Sumatera Utara,1213,Kab. Mandailing Natal,121311,Ulu Pungkut,1213112005,Hutaimbaru UP,,12/2/2026 11:07:22,12/2/2026 11:07:22
79008,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120211,Parmonangan,1202112004,Hutajulu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79009,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121602,Pollung,1216022004,Hutajulu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79010,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121608,Onan Ganjang,1216082008,Hutajulu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79011,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120211,Parmonangan,1202112011,Hutajulu Parbalik,,12/2/2026 11:07:22,12/2/2026 11:07:22
79012,12,Sumatera Utara,1277,Kota Padang Sidempuan,127705,Padangsidimpuan Tenggara,1277052011,Hutalimbong,,12/2/2026 11:07:22,12/2/2026 11:07:22
79013,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122004,Padang Bolak,1220042041,Hutalombang,,12/2/2026 11:07:22,12/2/2026 11:07:22
79014,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120215,Muara,1202152003,Hutalontung,,12/2/2026 11:07:22,12/2/2026 11:07:22
79015,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120208,Purba Tua,1202082005,Hutanagodang,,12/2/2026 11:07:22,12/2/2026 11:07:22
79016,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120215,Muara,1202152001,Hutanagodang,,12/2/2026 11:07:22,12/2/2026 11:07:22
79017,12,Sumatera Utara,1213,Kab. Mandailing Natal,121302,Panyabungan Utara,1213022024,Hutanaingkan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79018,12,Sumatera Utara,1213,Kab. Mandailing Natal,121320,Puncak Sorik Marapi,1213202005,Hutanamale,,12/2/2026 11:07:22,12/2/2026 11:07:22
79019,12,Sumatera Utara,1212,Kab. Toba Samosir,121201,Balige,1212012003,Hutanamora,,12/2/2026 11:07:22,12/2/2026 11:07:22
79020,12,Sumatera Utara,1212,Kab. Toba Samosir,121203,Silaen,1212032015,Hutanamora,,12/2/2026 11:07:22,12/2/2026 11:07:22
79021,12,Sumatera Utara,1212,Kab. Toba Samosir,121209,Lumban Julu,1212092016,Hutanamora,,12/2/2026 11:07:22,12/2/2026 11:07:22
79022,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122003,Halongonan,1220032032,Hutanopan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79023,12,Sumatera Utara,1221,Kab. Padang Lawas,122104,Lubuk Barumun,1221042006,Hutanopan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79024,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121602,Pollung,1216022002,Hutapaung,,12/2/2026 11:07:22,12/2/2026 11:07:22
79025,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121602,Pollung,1216022013,Hutapaung Utara,,12/2/2026 11:07:22,12/2/2026 11:07:22
79026,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012010,Hutapea Banuarea,,12/2/2026 11:07:22,12/2/2026 11:07:22
79027,12,Sumatera Utara,1213,Kab. Mandailing Natal,121308,Kotanopan,1213082006,Hutapuli,,12/2/2026 11:07:22,12/2/2026 11:07:22
79028,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120213,Pangaribuan,1202132023,Hutaraja,,12/2/2026 11:07:22,12/2/2026 11:07:22
79029,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120329,Muara Batang Toru,1203291002,Hutaraja,,12/2/2026 11:07:22,12/2/2026 11:07:22
79030,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121606,Dolok Sanggul,1216062016,Hutaraja,,12/2/2026 11:07:22,12/2/2026 11:07:22
79031,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120204,Sipoholon,1202042012,Hutaraja Hasundutan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79032,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120204,Sipoholon,1202042014,Hutaraja Simanungkalit,,12/2/2026 11:07:22,12/2/2026 11:07:22
79033,12,Sumatera Utara,1221,Kab. Padang Lawas,122105,Huta Raja Tinggi,1221052017,Hutaraja Tinggi,,12/2/2026 11:07:22,12/2/2026 11:07:22
79034,12,Sumatera Utara,1217,Kab. Samosir,121703,Nainggolan,1217032002,Hutarihit,,12/2/2026 11:07:22,12/2/2026 11:07:22
79035,12,Sumatera Utara,1213,Kab. Mandailing Natal,121304,Panyabungan Selatan,1213042002,Hutarimbaru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79036,12,Sumatera Utara,1213,Kab. Mandailing Natal,121319,Huta Bargot,1213192002,Hutarimbaru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79037,12,Sumatera Utara,1221,Kab. Padang Lawas,122107,Barumun,1221072024,Hutarimbaru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79038,12,Sumatera Utara,1213,Kab. Mandailing Natal,121308,Kotanopan,1213082008,Hutarimbaru SM,,12/2/2026 11:07:22,12/2/2026 11:07:22
79039,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121605,Lintong Nihuta,1216052008,Hutasoit I,,12/2/2026 11:07:22,12/2/2026 11:07:22
79040,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121605,Lintong Nihuta,1216052019,Hutasoit II,,12/2/2026 11:07:22,12/2/2026 11:07:22
79041,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120304,Sipirok,1203041003,Hutasuhut,,12/2/2026 11:07:22,12/2/2026 11:07:22
79042,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120211,Parmonangan,1202112006,Hutatinggi,,12/2/2026 11:07:22,12/2/2026 11:07:22
79043,12,Sumatera Utara,1213,Kab. Mandailing Natal,121320,Puncak Sorik Marapi,1213202004,Hutatinggi,,12/2/2026 11:07:22,12/2/2026 11:07:22
79044,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012030,Hutatoruan I,,12/2/2026 11:07:22,12/2/2026 11:07:22
79045,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012031,Hutatoruan III,,12/2/2026 11:07:22,12/2/2026 11:07:22
79046,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012018,Hutatoruan IV,,12/2/2026 11:07:22,12/2/2026 11:07:22
79047,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202011005,Hutatoruan IX,,12/2/2026 11:07:22,12/2/2026 11:07:22
79048,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202011002,Hutatoruan V,,12/2/2026 11:07:22,12/2/2026 11:07:22
79049,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202011003,Hutatoruan VI,,12/2/2026 11:07:22,12/2/2026 11:07:22
79050,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202011004,Hutatoruan VII,,12/2/2026 11:07:22,12/2/2026 11:07:22
79051,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012020,Hutatoruan VIII,,12/2/2026 11:07:22,12/2/2026 11:07:22
79052,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202011006,Hutatoruan X,,12/2/2026 11:07:22,12/2/2026 11:07:22
79053,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202011007,Hutatoruan XI,,12/2/2026 11:07:22,12/2/2026 11:07:22
79054,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120211,Parmonangan,1202112010,Hutatua,,12/2/2026 11:07:22,12/2/2026 11:07:22
79055,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012012,Hutauruk,,12/2/2026 11:07:22,12/2/2026 11:07:22
79056,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120204,Sipoholon,1202042002,Hutauruk,,12/2/2026 11:07:22,12/2/2026 11:07:22
79057,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120204,Sipoholon,1202042015,Hutauruk Hasundutan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79058,12,Sumatera Utara,1214,Kab. Nias Selatan,121410,Maniamolo,1214102006,Idala Jaya Hilisimaetano,,12/2/2026 11:07:22,12/2/2026 11:07:22
79059,12,Sumatera Utara,1278,Kota Gunungsitoli,127804,Gunungsitoli Idanoi,1278042013,Idanotae,,12/2/2026 11:07:22,12/2/2026 11:07:22
79060,12,Sumatera Utara,1278,Kota Gunungsitoli,127801,Gunungsitoli,1278011032,Ilir,,12/2/2026 11:07:22,12/2/2026 11:07:22
79061,12,Sumatera Utara,1225,Kab. Nias Barat,122502,Sirombu,1225022002,Imana,,12/2/2026 11:07:22,12/2/2026 11:07:22
79062,12,Sumatera Utara,1271,Kota Medan,127114,Medan Tembung,1271141001,Indra Kasih,,12/2/2026 11:07:22,12/2/2026 11:07:22
79063,12,Sumatera Utara,1274,Kota Tanjung Balai,127401,Tanjung Balai Selatan,1274011006,Indra Sakti,,12/2/2026 11:07:22,12/2/2026 11:07:22
79064,12,Sumatera Utara,1219,Kab. Batu Bara,121905,Talawi,1219052016,Indra Yaman,,12/2/2026 11:07:22,12/2/2026 11:07:22
79065,12,Sumatera Utara,1219,Kab. Batu Bara,121903,Air Putih,1219031001,Indrapura,,12/2/2026 11:07:22,12/2/2026 11:07:22
79066,12,Sumatera Utara,1219,Kab. Batu Bara,121903,Air Putih,1219031019,Indrasakti,,12/2/2026 11:07:22,12/2/2026 11:07:22
79067,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120330,Tano Tombangan Angkola,1203302009,Ingul Jae,,12/2/2026 11:07:22,12/2/2026 11:07:22
79068,12,Sumatera Utara,1213,Kab. Mandailing Natal,121301,Panyabungan,1213012012,Ipar Bondar,,12/2/2026 11:07:22,12/2/2026 11:07:22
79069,12,Sumatera Utara,1224,Kab. Nias Utara,122410,Lahewa,1224102002,Iraono Lase,,12/2/2026 11:07:22,12/2/2026 11:07:22
79070,12,Sumatera Utara,1225,Kab. Nias Barat,122501,Lahomi,1225012005,Iraonogaila,,12/2/2026 11:07:22,12/2/2026 11:07:22
79071,12,Sumatera Utara,1225,Kab. Nias Barat,122505,Mandrehe,1225052010,Iraonogambo,,12/2/2026 11:07:22,12/2/2026 11:07:22
79072,12,Sumatera Utara,1225,Kab. Nias Barat,122503,Mandrehe Barat,1225032004,Iraonogeba,,12/2/2026 11:07:22,12/2/2026 11:07:22
79073,12,Sumatera Utara,1278,Kota Gunungsitoli,127801,Gunungsitoli,1278012009,Iraonogeba,,12/2/2026 11:07:22,12/2/2026 11:07:22
79074,12,Sumatera Utara,1278,Kota Gunungsitoli,127805,Gunungsitoli Alo'oa,1278052003,Iraonolase,,12/2/2026 11:07:22,12/2/2026 11:07:22
79075,12,Sumatera Utara,1271,Kota Medan,127115,Medan Maimun,1271151003,J a t i,,12/2/2026 11:07:22,12/2/2026 11:07:22
79076,12,Sumatera Utara,1207,Kab. Deli Serdang,120706,Namorambe,1207062027,Jaba,,12/2/2026 11:07:22,12/2/2026 11:07:22
79077,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122008,Simangambat,1220082024,Jabi Jabi,,12/2/2026 11:07:22,12/2/2026 11:07:22
79078,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,120115,Badiri,1201152003,Jago Jago,,12/2/2026 11:07:22,12/2/2026 11:07:22
79079,12,Sumatera Utara,1207,Kab. Deli Serdang,120719,Galang,1207192007,Jaharum A,,12/2/2026 11:07:22,12/2/2026 11:07:22
79080,12,Sumatera Utara,1207,Kab. Deli Serdang,120719,Galang,1207192008,Jaharum B,,12/2/2026 11:07:22,12/2/2026 11:07:22
79081,12,Sumatera Utara,1218,Kab. Serdang Bedagai,121813,Tebing Tinggi,1218132003,Jambu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79082,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122012,Ujung Batu,1220122011,Jambu Tonang,,12/2/2026 11:07:22,12/2/2026 11:07:22
79083,12,Sumatera Utara,1213,Kab. Mandailing Natal,121313,Batang Natal,1213132027,Jambur Baru,,12/2/2026 11:07:22,12/2/2026 11:07:22
79084,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122002,Dolok,1220022035,Jambur Batu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79085,12,Sumatera Utara,1211,Kab. Dairi,121108,Siempat Nempu Hilir,1211082005,Jambur Indonesia,,12/2/2026 11:07:22,12/2/2026 11:07:22
79086,12,Sumatera Utara,1202,Kab. Tapanuli Utara,120201,Tarutung,1202012027,Jambur Nauli,,12/2/2026 11:07:22,12/2/2026 11:07:22
79087,12,Sumatera Utara,1213,Kab. Mandailing Natal,121302,Panyabungan Utara,1213022008,Jambur Padang Matinggi,,12/2/2026 11:07:22,12/2/2026 11:07:22
79088,12,Sumatera Utara,1218,Kab. Serdang Bedagai,121802,Perbaungan,1218022009,Jambur Pulau,,12/2/2026 11:07:22,12/2/2026 11:07:22
79089,12,Sumatera Utara,1206,Kab. Karo,120607,Juhar,1206072019,Jandi,,12/2/2026 11:07:22,12/2/2026 11:07:22
79090,12,Sumatera Utara,1206,Kab. Karo,120617,Tiganderket,1206172005,Jandimeriah,,12/2/2026 11:07:22,12/2/2026 11:07:22
79091,12,Sumatera Utara,1212,Kab. Toba Samosir,121209,Lumban Julu,1212092015,Jangga Dolok,,12/2/2026 11:07:22,12/2/2026 11:07:22
79092,12,Sumatera Utara,1212,Kab. Toba Samosir,121209,Lumban Julu,1212092005,Jangga Toruan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79093,12,Sumatera Utara,1208,Kab. Simalungun,120804,Panei,1208042001,Janggir Leto,,12/2/2026 11:07:22,12/2/2026 11:07:22
79094,12,Sumatera Utara,1210,Kab. Labuhanbatu,121007,Bilah Barat,1210072004,Janji,,12/2/2026 11:07:22,12/2/2026 11:07:22
79095,12,Sumatera Utara,1211,Kab. Dairi,121108,Siempat Nempu Hilir,1211082007,Janji,,12/2/2026 11:07:22,12/2/2026 11:07:22
79096,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121606,Dolok Sanggul,1216062021,Janji,,12/2/2026 11:07:22,12/2/2026 11:07:22
79097,12,Sumatera Utara,1216,Kab. Humbang Hasundutan,121601,Parlilitan,1216012019,Janji Hutanapa,,12/2/2026 11:07:22,12/2/2026 11:07:22
79098,12,Sumatera Utara,1221,Kab. Padang Lawas,122104,Lubuk Barumun,1221042017,Janji Lobi Lima,,12/2/2026 11:07:22,12/2/2026 11:07:22
79099,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122007,Batang Onang,1220072029,Janji Manahan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79100,12,Sumatera Utara,1221,Kab. Padang Lawas,122102,Barumun Tengah,1221022028,Janji Manahan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79101,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122001,Dolok Sigompulon,1220012001,Janji Manahan GNT,,12/2/2026 11:07:22,12/2/2026 11:07:22
79102,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122002,Dolok,1220022040,Janji Manahan Gul,,12/2/2026 11:07:22,12/2/2026 11:07:22
79103,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122002,Dolok,1220022016,Janji Manahan Sil,,12/2/2026 11:07:22,12/2/2026 11:07:22
79104,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120307,Batang Angkola,1203072018,Janji Manaon,,12/2/2026 11:07:22,12/2/2026 11:07:22
79105,12,Sumatera Utara,1217,Kab. Samosir,121703,Nainggolan,1217032015,Janji Marapot,,12/2/2026 11:07:22,12/2/2026 11:07:22
79106,12,Sumatera Utara,1201,Kab. Tapanuli Tengah,120118,Suka Bangun,1201182004,Janji Maria,,12/2/2026 11:07:22,12/2/2026 11:07:22
79107,12,Sumatera Utara,1212,Kab. Toba Samosir,121206,Borbor,1212062008,Janji Maria,,12/2/2026 11:07:22,12/2/2026 11:07:22
79108,12,Sumatera Utara,1217,Kab. Samosir,121709,Sitio-tio,1217092008,Janji Maria,,12/2/2026 11:07:22,12/2/2026 11:07:22
79109,12,Sumatera Utara,1221,Kab. Padang Lawas,122111,Aek Nabara Barumun,1221112005,Janji Maria,,12/2/2026 11:07:22,12/2/2026 11:07:22
79110,12,Sumatera Utara,1217,Kab. Samosir,121705,Harian,1217052012,Janji Martahan,,12/2/2026 11:07:22,12/2/2026 11:07:22
79111,12,Sumatera Utara,1213,Kab. Mandailing Natal,121307,Bukit Malintang,1213072005,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79112,12,Sumatera Utara,1217,Kab. Samosir,121702,Onan Runggu,1217022009,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79113,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122002,Dolok,1220022073,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79114,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122006,Portibi,1220062033,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79115,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122008,Simangambat,1220082019,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79116,12,Sumatera Utara,1221,Kab. Padang Lawas,122102,Barumun Tengah,1221022024,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79117,12,Sumatera Utara,1221,Kab. Padang Lawas,122104,Lubuk Barumun,1221042001,Janji Matogu,,12/2/2026 11:07:22,12/2/2026 11:07:22
79118,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120304,Sipirok,1203042034,Janji Mauli,,12/2/2026 11:07:22,12/2/2026 11:07:22
79119,12,Sumatera Utara,1220,Kab. Padang Lawas Utara,122007,Batang Onang,1220072022,Janji Mauli,,12/2/2026 11:07:22,12/2/2026 11:07:22
79120,12,Sumatera Utara,1203,Kab. Tapanuli Selatan,120321,Sayur Matinggi,1203212003,Janji Mauli Baringin,,12/2/2026 11:07:22,12/2/2026 11:07:22
